# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:13:10
# test: turn 4
# period_ms=10 samples=275 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=275
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
940,594,-689,140,-140,769,1399,1002,1329
950,603,-698,140,-140,794,1423,1000,1324
960,611,-707,140,-140,793,1421,981,1306
970,620,-716,140,-140,840,1468,978,1304
980,629,-724,140,-140,911,1465,1001,1260
990,637,-733,140,-140,914,1468,980,1214
1000,646,-742,140,-140,960,1466,978,1214
1010,654,-751,140,-140,961,1467,979,1173
1020,662,-760,140,-140,1033,1468,956,1108
1030,671,-769,140,-140,1077,1467,960,1100
1040,679,-778,140,-140,1079,1467,959,1014
1050,688,-787,140,-140,1125,1446,956,1011
1060,696,-796,140,-140,1193,1445,932,896
1070,705,-804,140,-140,1190,1420,910,750
1080,714,-813,140,-140,1240,1423,909,751
1090,722,-822,140,-140,1238,1422,888,726
1100,731,-831,140,-140,1286,1380,847,751
1110,740,-840,140,-140,1336,1354,840,749
1120,748,-849,140,-140,1336,1356,810,800
1130,756,-857,0,0,1382,1336,806,798
1140,760,-862,0,0,1427,1335,784,829
1150,763,-865,0,0,1427,1291,763,901
1160,765,-867,0,0,1451,1269,762,898
1170,767,-868,0,0,1450,1266,763,921
1180,768,-869,0,0,1471,1222,762,921
1190,768,-869,0,0,1475,1232,763,922
1200,768,-868,0,0,1472,1242,763,921
1210,768,-869,0,0,1475,1244,762,921
1220,767,-869,0,0,1476,1244,763,921
1230,767,-869,0,0,1474,1246,764,923
1240,767,-869,24,-24,1479,1247,763,926
1250,768,-869,64,-64,1473,1247,765,919
1260,768,-869,104,-104,1474,1246,763,923
1270,770,-871,140,-140,1476,1245,762,918
1280,774,-875,140,-140,1476,1248,765,925
1290,778,-878,140,-140,1478,1224,762,921
1300,783,-882,140,-140,1475,1223,763,922
1310,788,-888,140,-140,1479,1224,740,922
1320,794,-894,140,-140,1496,1200,737,921
1330,800,-900,140,-140,1499,1199,764,969
1340,807,-907,140,-140,1497,1179,762,992
1350,814,-914,140,-140,1520,1178,885,991
1360,822,-921,140,-140,1518,1129,978,1037
1370,829,-929,140,-140,1542,1085,977,1036
1380,837,-937,140,-140,1544,1087,1048,1062
1390,845,-945,140,-140,1541,1041,1116,1084
1400,852,-953,140,-140,1568,996,1115,1083
1410,861,-962,140,-140,1565,996,1187,1106
1420,869,-970,140,-140,1542,921,1184,1128
1430,877,-979,140,-140,1545,920,1232,1130
1440,886,-988,140,-140,1540,898,1273,1152
1450,894,-996,140,-140,1545,877,1273,1153
1460,902,-1005,140,-140,1542,875,1320,1177
1470,910,-1014,140,-140,1516,853,1329,1174
1480,918,-1023,140,-140,1497,940,1339,1175
1490,927,-1032,140,-140,1494,966,1385,1193
1500,936,-1040,140,-140,1450,1067,1384,1194
1510,945,-1049,140,-140,1384,1061,1383,1191
1520,954,-1059,140,-140,1383,1109,1411,1195
1530,962,-1068,140,-140,1339,1131,1406,1193
1540,970,-1076,140,-140,1338,1131,1410,1175
1550,979,-1086,140,-140,1241,1200,1407,1176
1560,988,-1095,140,-140,1148,1199,1383,1172
1570,997,-1104,140,-140,1149,1269,1388,1130
1580,1006,-1113,140,-140,1057,1291,1386,1107
1590,1014,-1122,140,-140,912,1290,1364,1103
1600,1023,-1132,140,-140,912,1314,1344,1061
1610,1032,-1141,140,-140,889,1314,1341,1057
1620,1041,-1150,140,-140,886,1312,1320,1011
1630,1050,-1160,140,-140,911,1314,1318,946
1640,1058,-1169,140,-140,962,1313,1299,941
1650,1067,-1178,140,-140,960,1312,1249,874
1660,1076,-1188,140,-140,1011,1315,1254,777
1670,1085,-1197,140,-140,1078,1313,1229,774
1680,1094,-1207,140,-140,1078,1291,1187,683
1690,1102,-1216,140,-140,1126,1290,1184,589
1700,1112,-1225,140,-140,1125,1291,1141,588
1710,1120,-1235,140,-140,1169,1268,1136,495
1720,1129,-1244,140,-140,1216,1265,1094,494
1730,1138,-1253,140,-140,1214,1245,1046,392
1740,1146,-1263,140,-140,1261,1221,1046,345
1750,1154,-1271,0,0,1288,1220,1023,344
1760,1160,-1276,0,0,1284,1177,954,28
1770,1163,-1280,0,0,1337,1167,952,110
1780,1165,-1283,0,0,1334,1152,910,110
1790,1166,-1285,0,0,1338,1131,910,29
1800,1168,-1285,0,0,1363,1131,887,28
1810,1167,-1284,0,0,1360,1131,887,29
1820,1167,-1284,0,0,1363,1132,888,29
1830,1167,-1284,32,-32,1361,1128,888,28
1840,1168,-1284,72,-72,1361,1131,887,28
1850,1168,-1284,112,-112,1339,1135,883,54
1860,1168,-1285,140,-140,1337,1153,918,52
1870,1168,-1285,140,-140,1363,1139,904,27
1880,1170,-1287,140,-140,1361,1128,915,28
1890,1175,-1289,140,-140,1363,1158,906,52
1900,1180,-1292,140,-140,1361,1131,913,27
1910,1184,-1296,140,-140,1360,1132,883,28
1920,1190,-1303,140,-140,1363,1112,893,29
1930,1196,-1309,140,-140,1383,1109,881,28
1940,1202,-1316,140,-140,1384,1084,869,29
1950,1209,-1323,140,-140,1382,1063,857,28
1960,1216,-1331,140,-140,1407,1061,865,27
1970,1223,-1339,140,-140,1406,1040,931,28
1980,1231,-1347,140,-140,1404,994,932,29
1990,1239,-1355,140,-140,1408,996,1021,30
2000,1246,-1363,140,-140,1406,968,1025,29
2010,1254,-1372,140,-140,1406,968,1085,27
2020,1263,-1380,140,-140,1402,921,1142,29
2030,1271,-1389,140,-140,1402,876,1133,28
2040,1279,-1398,140,-140,1407,874,1205,28
2050,1287,-1407,140,-140,1405,827,1223,28
2060,1295,-1416,140,-140,1386,788,1229,29
2070,1303,-1424,140,-140,1382,779,1245,29
2080,1311,-1433,140,-140,1337,760,1251,34
2090,1319,-1443,140,-140,1315,756,1290,28
2100,1328,-1452,140,-140,1316,713,1298,29
2110,1336,-1460,140,-140,1264,665,1291,54
2120,1345,-1469,140,-140,1217,665,1320,54
2130,1353,-1478,140,-140,1218,620,1313,86
2140,1362,-1487,140,-140,1149,621,1318,110
2150,1370,-1496,140,-140,1147,555,1314,109
2160,1378,-1505,140,-140,1104,486,1319,156
2170,1387,-1514,140,-140,1010,484,1310,202
2180,1395,-1523,140,-140,1012,439,1296,201
2190,1404,-1532,140,-140,939,389,1288,227
2200,1412,-1541,140,-140,840,390,1295,226
2210,1420,-1550,140,-140,839,344,1269,272
2220,1429,-1559,140,-140,745,344,1273,321
2230,1438,-1568,140,-140,745,272,1245,318
2240,1446,-1576,140,-140,650,272,1248,344
2250,1454,-1585,140,-140,555,274,1223,417
2260,1463,-1594,140,-140,552,172,1204,414
2270,1472,-1603,140,-140,432,28,1208,441
2280,1480,-1612,140,-140,361,29,1189,441
2290,1489,-1621,140,-140,359,27,1138,445
2300,1497,-1630,140,-140,38,29,1139,495
2310,1506,-1639,140,-140,38,28,1115,493
2320,1514,-1648,140,-140,138,30,1114,540
2330,1522,-1657,140,-140,115,29,1069,564
2340,1531,-1667,140,-140,115,104,1025,564
2350,1540,-1676,140,-140,60,29,1025,613
2360,1548,-1684,0,0,60,30,1002,612
2370,1554,-1692,0,0,60,83,979,634
2380,1558,-1696,0,0,48,81,953,683
2390,1560,-1699,0,0,47,45,934,680
2400,1562,-1702,0,0,49,35,933,705
2410,1564,-1704,0,0,59,36,911,705
2420,1564,-1704,0,0,61,30,911,705
2430,1564,-1704,0,0,61,29,911,705
2440,1564,-1704,0,0,60,28,889,704
2450,1564,-1704,0,0,61,28,889,706
2460,1564,-1704,0,0,75,29,911,706
2470,1564,-1704,0,0,73,27,889,706
2480,1564,-1704,0,0,139,56,889,706
2490,1564,-1704,0,0,48,55,912,705
2500,1564,-1704,0,0,47,36,911,705
2510,1564,-1704,0,0,91,34,911,706
2520,1564,-1704,0,0,163,36,887,705
2530,1564,-1704,0,0,163,45,888,706
2540,1564,-1704,0,0,73,45,911,707
2550,1564,-1704,0,0,74,36,912,707
2560,1564,-1704,0,0,60,30,911,707
2570,1564,-1704,0,0,60,31,910,706
2580,1564,-1704,0,0,59,35,889,707
2590,1564,-1704,0,0,30,35,885,707
2600,1564,-1704,0,0,27,44,889,705
2610,1564,-1704,0,0,28,35,887,707
2620,1564,-1704,0,0,31,35,888,705
2630,1564,-1704,0,0,32,36,912,706
2640,1564,-1704,0,0,48,36,911,707
2650,1564,-1704,0,0,60,35,913,706
2660,1564,-1704,0,0,59,36,888,707
2670,1564,-1704,0,0,91,36,888,707
2680,1564,-1704,0,0,60,37,912,707
2690,1564,-1704,0,0,60,55,911,707
2700,1564,-1704,0,0,39,57,914,708
2710,1564,-1704,0,0,38,57,913,707
2720,1564,-1704,0,0,194,41,913,706
2730,1564,-1704,0,0,91,35,913,706
2740,1564,-1704,0,0,90,29,911,707
