# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:30:14
# test: turn -4
# period_ms=10 samples=216 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=362 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=216
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
770,-646,743,-180,180,163,604,624,1010
780,-659,758,-180,180,188,605,623,995
790,-672,772,-180,180,385,485,672,940
800,-685,787,-180,180,378,273,670,946
810,-698,802,-180,180,240,272,763,917
820,-711,815,0,0,28,29,812,921
830,-720,826,0,0,28,30,811,856
840,-726,833,0,0,28,30,842,802
850,-730,838,0,0,29,30,871,802
860,-734,843,0,0,29,30,887,753
870,-736,846,0,0,29,369,890,730
880,-739,847,0,0,29,474,886,730
890,-739,848,0,0,29,557,886,730
900,-739,850,0,0,28,222,911,730
910,-738,850,0,0,30,223,913,731
920,-738,850,0,0,29,30,912,731
930,-738,850,-28,28,27,28,910,722
940,-738,850,-68,68,26,28,889,734
950,-738,850,-108,108,27,27,911,722
960,-739,851,-148,148,24,29,911,728
970,-743,854,-180,180,25,29,914,722
980,-747,858,-180,180,115,29,911,726
990,-752,864,-180,180,162,30,911,723
1000,-759,871,-180,180,33,29,933,704
1010,-767,880,-180,180,36,128,935,700
1020,-776,890,-180,180,25,126,934,658
1030,-785,900,-180,180,27,28,980,630
1040,-796,912,-180,180,24,28,979,633
1050,-806,923,-180,180,138,103,1003,584
1060,-817,936,-180,180,135,175,1024,587
1070,-828,949,-180,180,309,173,1023,513
1080,-840,962,-180,180,452,175,1048,471
1090,-852,975,-180,180,453,297,1047,466
1100,-864,988,-180,180,547,295,1067,392
1110,-876,1002,-180,180,649,345,1094,365
1120,-888,1016,-180,180,644,342,1090,367
1130,-900,1030,-180,180,768,390,1093,222
1140,-912,1043,-180,180,765,415,1094,226
1150,-924,1057,-180,180,860,413,1091,173
1160,-936,1071,-180,180,958,533,1094,110
1170,-949,1085,-180,180,958,559,1091,105
1180,-961,1099,-180,180,1028,580,1095,42
1190,-973,1113,-180,180,1104,645,1071,26
1200,-986,1127,-180,180,1106,646,1072,28
1210,-998,1141,-180,180,1149,715,1050,27
1220,-1011,1155,-180,180,1148,806,978,27
1230,-1023,1169,-180,180,1171,804,978,42
1240,-1035,1183,-180,180,1196,830,912,28
1250,-1047,1198,-180,180,1194,829,909,28
1260,-1059,1212,-180,180,1192,896,785,27
1270,-1071,1226,-180,180,1195,970,693,28
1280,-1083,1240,0,0,1196,968,693,28
1290,-1092,1250,0,0,1173,1018,716,29
1300,-1097,1257,0,0,1173,1065,765,39
1310,-1102,1263,0,0,1127,1066,786,203
1320,-1106,1267,0,0,1105,1111,811,229
1330,-1108,1272,0,0,1104,1109,809,228
1340,-1110,1274,0,0,1082,1111,845,300
1350,-1111,1275,0,0,1081,1111,865,347
1360,-1111,1275,0,0,1082,1111,867,348
1370,-1111,1274,0,0,1082,1111,866,324
1380,-1111,1274,0,0,1078,1109,866,327
1390,-1111,1274,0,0,1081,1110,867,348
1400,-1111,1274,0,0,1080,1109,842,322
1410,-1111,1274,-40,40,1080,1110,844,322
1420,-1111,1274,-80,80,1081,1109,867,298
1430,-1112,1275,-120,120,1079,1111,841,323
1440,-1114,1278,-160,160,1076,1109,842,322
1450,-1118,1282,-180,180,1078,1114,842,299
1460,-1123,1286,-180,180,1076,1110,844,325
1470,-1128,1293,-180,180,1077,1114,863,346
1480,-1135,1302,-180,180,1033,1134,892,393
1490,-1143,1310,-180,180,1032,1137,887,392
1500,-1152,1321,-180,180,1011,1135,913,497
1510,-1160,1331,-180,180,1010,1159,934,589
1520,-1170,1343,-180,180,962,1157,934,590
1530,-1180,1355,-180,180,913,1160,934,684
1540,-1190,1367,-180,180,910,1156,935,708
1550,-1201,1380,-180,180,864,1157,953,774
1560,-1212,1393,-180,180,794,1158,980,876
1570,-1223,1406,-180,180,793,1153,979,876
1580,-1234,1420,-180,180,721,1154,1003,944
1590,-1246,1434,-180,180,723,1111,1003,994
1600,-1258,1448,-180,180,677,1110,1004,990
1610,-1270,1462,-180,180,746,1066,1003,1015
1620,-1282,1477,-180,180,746,1066,1003,1021
1630,-1294,1491,-180,180,841,1000,1004,1061
1640,-1306,1506,-180,180,912,922,958,1060
1650,-1318,1521,-180,180,912,925,959,1060
1660,-1331,1535,-180,180,963,806,935,1061
1670,-1344,1550,-180,180,963,668,887,1060
1680,-1356,1565,-180,180,1010,665,888,1059
1690,-1368,1579,-180,180,1032,690,810,1037
1700,-1380,1594,-180,180,1030,689,810,1012
1710,-1393,1609,-180,180,1031,759,691,990
1720,-1406,1624,-180,180,1031,828,671,945
1730,-1418,1638,-180,180,1031,826,668,943
1740,-1432,1653,-180,180,1032,877,694,900
1750,-1444,1668,0,0,1033,879,738,855
1760,-1454,1679,0,0,1008,921,762,854
1770,-1460,1687,0,0,964,970,811,802
1780,-1465,1693,0,0,962,969,809,731
1790,-1469,1698,0,0,941,998,889,731
1800,-1472,1701,0,0,912,996,912,708
1810,-1474,1703,0,0,913,995,913,708
1820,-1476,1705,0,0,913,969,935,683
1830,-1475,1705,0,0,912,970,935,684
1840,-1475,1705,0,0,914,996,935,683
1850,-1475,1705,0,0,912,996,935,686
1860,-1475,1705,0,0,912,996,935,685
1870,-1475,1705,0,0,943,996,935,685
1880,-1475,1705,0,0,941,996,909,686
1890,-1475,1705,0,0,941,997,913,682
1900,-1475,1705,0,0,941,998,936,685
1910,-1475,1705,0,0,940,993,933,684
1920,-1475,1705,0,0,941,999,934,683
1930,-1475,1705,0,0,942,998,935,686
1940,-1475,1705,0,0,940,995,933,685
1950,-1475,1705,0,0,942,998,934,683
1960,-1475,1705,0,0,940,995,934,684
1970,-1475,1705,0,0,939,997,933,682
1980,-1475,1705,0,0,941,997,936,683
1990,-1475,1705,0,0,937,995,933,685
2000,-1475,1705,0,0,940,993,931,682
2010,-1475,1705,0,0,940,996,935,684
2020,-1475,1705,0,0,939,994,934,681
2030,-1475,1705,0,0,940,997,935,683
2040,-1475,1705,0,0,939,995,911,682
2050,-1475,1705,0,0,939,972,912,683
2060,-1475,1705,0,0,941,998,913,683
2070,-1475,1705,0,0,938,995,910,683
2080,-1475,1705,0,0,939,999,913,681
2090,-1475,1705,0,0,941,995,911,682
2100,-1475,1705,0,0,939,997,912,684
2110,-1475,1705,0,0,939,996,913,681
2120,-1475,1705,0,0,940,996,911,684
2130,-1475,1705,0,0,939,995,910,683
2140,-1475,1705,0,0,940,994,933,681
2150,-1475,1705,0,0,938,994,933,681
