# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:15:54
# test: turn 4
# period_ms=10 samples=273 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=378 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=273
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1980,1210,-1323,140,-140,1078,923,282,898
1990,1217,-1332,140,-140,1079,920,280,897
2000,1224,-1341,140,-140,1078,896,624,922
2010,1232,-1350,140,-140,1080,875,623,919
2020,1240,-1359,140,-140,1078,872,738,944
2030,1248,-1368,140,-140,1080,828,787,964
2040,1256,-1377,140,-140,1105,805,786,967
2050,1264,-1386,140,-140,1104,806,812,989
2060,1272,-1395,140,-140,1081,738,888,1015
2070,1280,-1404,140,-140,1078,735,888,1012
2080,1288,-1414,140,-140,1081,714,912,1039
2090,1296,-1423,140,-140,1058,689,911,1033
2100,1304,-1431,140,-140,1056,690,936,1036
2110,1312,-1440,140,-140,1034,738,958,1057
2120,1320,-1450,140,-140,1010,829,955,1057
2130,1328,-1459,140,-140,1009,827,979,1056
2140,1336,-1467,140,-140,987,922,1002,1062
2150,1344,-1477,140,-140,938,918,1000,1054
2160,1352,-1486,140,-140,938,965,1025,1062
2170,1360,-1495,140,-140,889,1019,1025,1057
2180,1369,-1503,140,-140,885,1015,1023,1034
2190,1378,-1512,140,-140,838,1066,1048,1036
2200,1386,-1522,140,-140,745,1062,1046,1034
2210,1395,-1531,140,-140,743,1085,1026,1010
2220,1404,-1539,140,-140,699,1131,1027,969
2230,1412,-1549,140,-140,723,1131,1046,964
2240,1420,-1558,140,-140,721,1132,1049,944
2250,1430,-1567,140,-140,745,1155,1047,942
2260,1438,-1575,140,-140,743,1152,1022,898
2270,1447,-1585,140,-140,791,1177,1026,828
2280,1455,-1594,140,-140,865,1177,1027,828
2290,1464,-1603,140,-140,861,1177,1002,726
2300,1472,-1611,140,-140,913,1178,1003,635
2310,1480,-1621,140,-140,911,1176,978,633
2320,1488,-1630,140,-140,962,1176,980,611
2330,1497,-1639,0,0,1010,1158,979,613
2340,1504,-1646,0,0,1010,1156,958,635
2350,1508,-1650,0,0,1055,1133,911,684
2360,1510,-1652,0,0,1079,1130,911,681
2370,1513,-1655,0,0,1082,1135,891,732
2380,1514,-1657,0,0,1104,1132,888,754
2390,1515,-1658,0,0,1103,1132,887,753
2400,1515,-1658,0,0,1104,1089,889,754
2410,1515,-1658,0,0,1102,1124,887,752
2420,1515,-1658,0,0,1101,1130,887,753
2430,1515,-1658,0,0,1104,1133,889,754
2440,1515,-1658,0,0,1103,1131,886,753
2450,1515,-1658,0,0,1102,1109,889,754
2460,1515,-1658,0,0,1103,1112,887,753
2470,1515,-1658,0,0,1106,1110,890,753
2480,1515,-1658,0,0,1103,1109,888,753
2490,1515,-1658,0,0,1104,1111,888,752
2500,1515,-1658,0,0,1105,1114,871,756
2510,1515,-1658,0,0,1102,1086,864,754
2520,1515,-1658,0,0,1106,1090,869,755
2530,1515,-1658,0,0,1101,1133,866,730
2540,1515,-1658,0,0,1104,1132,866,752
2550,1515,-1658,0,0,1104,1132,888,754
2560,1515,-1658,0,0,1100,1130,865,754
2570,1515,-1658,0,0,1104,1131,865,752
2580,1515,-1658,0,0,1102,1132,866,753
2590,1515,-1658,0,0,1104,1134,885,755
2600,1515,-1658,0,0,1102,1130,887,754
2610,1515,-1658,0,0,1103,1111,867,753
2620,1515,-1658,0,0,1102,1110,864,755
2630,1515,-1658,0,0,1101,1109,865,754
2640,1515,-1658,0,0,1104,1111,866,730
2650,1515,-1658,0,0,1103,1108,863,732
2660,1515,-1658,0,0,1105,1136,867,755
2670,1515,-1658,0,0,1105,1134,866,754
2680,1515,-1658,0,0,1103,1134,865,752
2690,1515,-1658,0,0,1103,1134,867,753
2700,1515,-1658,0,0,1104,1132,865,754
2710,1515,-1658,0,0,1102,1132,888,752
2720,1515,-1658,0,0,1126,1112,889,753
