# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:28:55
# test: turn 4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=395 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
430,279,-333,140,-140,649,965,160,609
435,283,-338,140,-140,698,964,158,612
440,287,-342,140,-140,697,995,161,607
445,291,-347,140,-140,695,993,162,563
450,295,-352,140,-140,721,992,160,562
455,299,-357,140,-140,720,993,157,563
460,303,-362,140,-140,719,995,118,561
465,307,-366,140,-140,720,993,118,566
470,311,-372,140,-140,768,992,118,561
475,315,-377,140,-140,769,993,115,562
480,319,-382,140,-140,766,993,137,608
485,323,-386,140,-140,793,993,137,610
490,327,-391,140,-140,793,994,137,609
495,331,-396,140,-140,792,993,136,658
500,335,-401,140,-140,837,992,138,655
505,339,-406,140,-140,839,994,138,657
510,343,-410,140,-140,839,993,138,704
515,347,-415,140,-140,862,992,134,705
520,351,-420,140,-140,861,965,136,700
525,355,-425,140,-140,860,966,161,772
530,359,-430,140,-140,888,963,161,773
535,363,-434,4,-4,885,964,159,772
540,366,-438,24,-24,885,967,207,774
545,368,-441,44,-44,883,963,206,828
550,370,-443,64,-64,910,959,207,827
555,372,-446,84,-84,910,941,203,827
560,374,-449,104,-104,909,941,348,871
565,376,-452,124,-124,938,941,348,874
570,379,-455,140,-140,939,919,347,873
575,382,-459,140,-140,936,919,348,897
580,385,-463,140,-140,962,919,349,899
585,389,-467,140,-140,960,919,348,896
590,392,-472,140,-140,961,920,479,920
595,396,-476,140,-140,963,922,480,923
600,399,-479,140,-140,962,921,479,919
605,402,-482,140,-140,958,918,478,942
610,406,-486,140,-140,970,918,479,943
615,409,-490,140,-140,985,895,479,942
620,412,-495,140,-140,983,895,478,941
625,416,-499,140,-140,983,895,525,989
630,419,-503,140,-140,984,896,526,989
635,423,-507,140,-140,982,874,524,988
640,426,-512,140,-140,983,871,572,1011
645,430,-516,140,-140,1009,873,570,1009
650,433,-521,140,-140,1008,851,570,1011
655,437,-525,140,-140,1006,847,642,1057
660,440,-529,140,-140,1007,846,640,1057
665,444,-534,140,-140,1009,804,639,1058
670,448,-538,140,-140,1007,803,688,1081
675,452,-542,140,-140,1008,802,688,1080
680,456,-547,140,-140,1007,780,684,1082
685,460,-551,140,-140,1012,781,701,1127
690,464,-556,140,-140,1009,780,711,1126
695,468,-561,140,-140,1007,775,709,1125
700,471,-565,140,-140,1008,735,712,1127
705,475,-570,140,-140,1008,734,757,1150
710,479,-574,140,-140,1009,734,756,1148
715,483,-579,140,-140,1007,734,756,1151
720,487,-583,140,-140,1007,735,781,1175
725,491,-588,140,-140,985,733,780,1173
730,495,-593,140,-140,985,688,779,1173
735,499,-598,140,-140,984,687,838,1192
740,503,-602,140,-140,985,689,838,1190
745,507,-606,140,-140,986,781,837,1193
750,510,-611,140,-140,985,782,860,1214
755,514,-616,140,-140,940,779,860,1215
760,518,-621,140,-140,939,890,861,1215
765,522,-626,140,-140,938,895,859,1213
770,526,-630,140,-140,936,894,882,1213
775,530,-634,140,-140,910,895,882,1213
780,534,-639,140,-140,909,992,881,1213
785,538,-644,140,-140,908,990,903,1237
790,542,-648,140,-140,911,991,904,1235
795,546,-653,140,-140,908,1062,903,1234
800,550,-658,140,-140,907,1061,926,1235
805,554,-662,140,-140,864,1060,926,1235
810,558,-666,140,-140,860,1105,926,1238
815,562,-671,140,-140,860,1106,950,1237
820,566,-676,140,-140,817,1109,951,1235
825,570,-681,140,-140,815,1175,949,1236
830,574,-685,140,-140,816,1177,950,1236
835,578,-690,140,-140,802,1176,952,1239
840,582,-694,140,-140,767,1175,948,1233
845,586,-698,140,-140,769,1220,948,1237
850,590,-703,140,-140,767,1220,974,1237
855,594,-708,140,-140,722,1218,972,1235
860,598,-713,140,-140,721,1266,971,1236
865,602,-717,140,-140,722,1265,975,1216
870,606,-722,140,-140,722,1265,972,1214
875,610,-726,140,-140,723,1289,974,1213
880,614,-730,140,-140,723,1290,974,1192
885,618,-735,140,-140,748,1287,972,1193
890,622,-740,140,-140,747,1313,976,1191
895,627,-745,140,-140,745,1313,974,1153
900,631,-749,140,-140,815,1309,973,1147
905,635,-754,140,-140,818,1313,973,1149
910,640,-758,140,-140,816,1337,974,1104
915,644,-763,140,-140,816,1333,974,1104
920,648,-767,140,-140,863,1335,977,1103
925,652,-772,140,-140,864,1335,972,1057
930,656,-777,140,-140,860,1334,952,1059
935,660,-781,140,-140,938,1335,949,1060
940,664,-786,140,-140,936,1354,950,1056
945,669,-790,140,-140,939,1354,928,969
950,673,-795,140,-140,986,1354,930,967
955,677,-799,140,-140,985,1354,926,965
960,682,-804,140,-140,985,1358,928,899
965,686,-809,140,-140,1033,1354,929,898
970,690,-813,140,-140,1030,1338,928,897
975,694,-818,140,-140,1030,1335,907,775
980,698,-822,140,-140,1060,1335,906,774
985,702,-826,140,-140,1103,1333,903,773
990,706,-831,140,-140,1098,1311,905,703
995,711,-836,140,-140,1100,1310,881,705
1000,715,-840,140,-140,1146,1310,880,704
1005,719,-845,140,-140,1143,1309,877,726
1010,723,-850,140,-140,1144,1309,861,727
1015,727,-854,140,-140,1192,1307,855,725
1020,731,-858,0,0,1191,1266,857,729
1025,734,-862,0,0,1191,1265,835,751
1030,736,-865,0,0,1238,1264,835,750
1035,739,-866,0,0,1239,1265,838,752
1040,740,-868,0,0,1238,1266,781,799
1045,741,-869,0,0,1287,1265,781,798
1050,742,-870,0,0,1289,1266,781,798
1055,744,-871,0,0,1287,1198,781,828
1060,744,-872,0,0,1288,1199,756,827
1065,744,-873,0,0,1314,1198,756,827
1070,745,-874,0,0,1314,1222,758,874
1075,746,-874,0,0,1313,1222,759,875
1080,746,-874,0,0,1318,1224,759,874
1085,747,-873,0,0,1317,1223,759,876
1090,748,-873,0,0,1314,1223,758,876
1095,747,-873,0,0,1315,1220,759,874
1100,747,-873,0,0,1314,1223,757,875
1105,747,-873,0,0,1313,1221,758,874
1110,747,-873,0,0,1314,1221,758,874
1115,747,-873,0,0,1313,1221,757,876
1120,747,-873,16,-16,1312,1221,757,874
1125,747,-873,36,-36,1312,1219,758,873
1130,747,-873,56,-56,1313,1220,762,873
1135,747,-873,76,-76,1315,1221,757,874
1140,748,-873,96,-96,1313,1222,754,874
1145,748,-873,116,-116,1334,1217,755,871
1150,748,-874,136,-136,1334,1218,755,873
1155,748,-874,140,-140,1331,1220,757,876
1160,748,-874,140,-140,1314,1220,751,873
1165,749,-876,140,-140,1314,1173,755,847
1170,750,-878,140,-140,1312,1173,759,851
1175,752,-880,140,-140,1311,1175,755,848
1180,755,-882,140,-140,1310,1219,752,850
1185,758,-884,140,-140,1313,1219,757,870
1190,760,-886,140,-140,1315,1221,761,873
1195,762,-888,140,-140,1313,1220,757,875
1200,764,-890,140,-140,1309,1222,748,896
1205,767,-893,140,-140,1316,1222,734,894
1210,769,-896,140,-140,1338,1220,736,896
1215,772,-899,140,-140,1334,1199,733,920
1220,775,-902,140,-140,1335,1197,731,919
1225,778,-906,140,-140,1360,1198,734,916
1230,781,-909,140,-140,1358,1154,735,943
1235,784,-913,140,-140,1360,1152,735,943
1240,788,-916,140,-140,1361,1154,731,942
1245,791,-920,140,-140,1362,1130,736,989
1250,794,-924,140,-140,1358,1128,713,990
1255,798,-927,140,-140,1382,1128,713,988
1260,801,-931,140,-140,1382,1113,707,990
1265,805,-935,140,-140,1382,1084,781,1010
1270,809,-939,140,-140,1402,1081,781,1009
1275,812,-943,140,-140,1403,1083,779,1010
1280,816,-947,140,-140,1406,1016,777,1057
1285,820,-952,140,-140,1403,1015,881,1055
1290,824,-956,140,-140,1405,1014,883,1057
1295,828,-960,140,-140,1405,994,882,1059
1300,832,-965,140,-140,1405,993,969,1058
1305,836,-969,140,-140,1429,993,973,1052
1310,840,-973,140,-140,1429,967,973,1127
1315,843,-977,140,-140,1427,967,1044,1128
1320,847,-982,140,-140,1428,969,1038,1125
1325,851,-986,140,-140,1423,895,1039,1145
1330,856,-990,140,-140,1426,897,1087,1152
1335,860,-994,140,-140,1426,895,1089,1148
1340,864,-999,140,-140,1426,893,1081,1148
1345,868,-1003,140,-140,1423,874,1087,1170
1350,872,-1008,140,-140,1420,872,1133,1172
1355,876,-1013,140,-140,1404,872,1133,1171
1360,880,-1017,140,-140,1404,826,1130,1173
1365,884,-1022,140,-140,1402,826,1179,1170
1370,888,-1026,140,-140,1381,825,1177,1173
1375,892,-1030,140,-140,1381,850,1177,1189
1380,896,-1035,140,-140,1379,847,1195,1190
1385,901,-1039,140,-140,1358,846,1199,1186
1390,905,-1044,140,-140,1357,966,1197,1215
1395,909,-1049,140,-140,1356,966,1243,1210
1400,914,-1053,140,-140,1338,963,1245,1212
1405,918,-1058,140,-140,1332,965,1245,1212
1410,922,-1062,140,-140,1334,1037,1243,1213
1415,927,-1066,140,-140,1286,1039,1246,1210
1420,931,-1071,140,-140,1286,1037,1241,1215
1425,935,-1076,140,-140,1285,1131,1244,1211
1430,940,-1081,140,-140,1287,1130,1268,1213
1435,944,-1085,140,-140,1240,1130,1269,1213
1440,948,-1090,140,-140,1237,1197,1263,1215
1445,952,-1094,140,-140,1239,1200,1271,1211
1450,956,-1099,140,-140,1171,1197,1266,1213
1455,960,-1104,140,-140,1171,1244,1266,1191
1460,965,-1108,140,-140,1170,1243,1264,1190
1465,969,-1113,140,-140,1100,1243,1267,1187
1470,973,-1118,140,-140,1102,1260,1267,1175
1475,978,-1122,140,-140,1101,1268,1269,1173
1480,982,-1127,140,-140,986,1264,1263,1171
1485,986,-1131,140,-140,985,1267,1267,1148
1490,991,-1136,140,-140,985,1291,1269,1151
1495,995,-1141,140,-140,885,1286,1267,1146
1500,999,-1146,140,-140,885,1285,1259,1148
1505,1004,-1150,140,-140,886,1311,1267,1125
1510,1008,-1155,140,-140,885,1309,1241,1125
1515,1012,-1160,140,-140,839,1311,1243,1127
1520,1016,-1165,140,-140,840,1309,1241,1057
1525,1020,-1170,140,-140,837,1311,1221,1054
1530,1025,-1174,140,-140,861,1311,1220,1056
1535,1029,-1179,140,-140,861,1335,1222,1010
1540,1033,-1184,140,-140,862,1333,1198,1009
1545,1038,-1188,140,-140,908,1336,1200,1011
1550,1042,-1193,140,-140,910,1333,1199,966
1555,1046,-1198,140,-140,907,1334,1179,965
1560,1050,-1202,140,-140,964,1339,1177,964
1565,1055,-1207,140,-140,964,1335,1182,873
1570,1059,-1212,140,-140,960,1335,1178,874
1575,1063,-1216,140,-140,995,1334,1157,873
1580,1067,-1221,140,-140,1032,1334,1157,856
1585,1072,-1226,140,-140,1028,1312,1154,799
1590,1076,-1230,140,-140,1030,1310,1133,796
1595,1080,-1235,140,-140,1077,1310,1133,798
1600,1084,-1240,140,-140,1075,1312,1132,725
1605,1088,-1245,140,-140,1075,1310,1108,725
1610,1092,-1249,140,-140,1122,1310,1109,724
1615,1096,-1254,140,-140,1122,1307,1108,633
1620,1101,-1258,140,-140,1123,1288,1087,632
1625,1105,-1263,140,-140,1168,1285,1086,631
1630,1109,-1268,140,-140,1172,1287,1087,540
1635,1114,-1273,140,-140,1168,1289,1069,540
1640,1118,-1277,140,-140,1192,1287,1041,538
1645,1122,-1282,140,-140,1192,1288,1039,440
1650,1126,-1286,0,0,1194,1245,1041,442
1655,1130,-1290,0,0,1194,1242,996,437
1660,1132,-1294,0,0,1239,1242,995,321
1665,1135,-1296,0,0,1238,1244,993,320
1670,1136,-1298,12,-12,1238,1243,973,319
1675,1138,-1299,32,-32,1264,1245,972,320
1680,1139,-1301,52,-52,1264,1197,974,226
1685,1140,-1303,72,-72,1263,1199,928,224
1690,1143,-1305,92,-92,1315,1200,926,223
1695,1144,-1307,112,-112,1316,1199,928,178
1700,1147,-1310,132,-132,1314,1176,903,177
1705,1150,-1313,140,-140,1310,1174,904,177
1710,1153,-1316,140,-140,1315,1174,904,132
1715,1156,-1319,140,-140,1311,1173,903,131
1720,1158,-1322,140,-140,1311,1175,904,130
1725,1160,-1324,140,-140,1315,1174,905,85
1730,1163,-1327,140,-140,1313,1176,904,86
1735,1166,-1330,140,-140,1312,1172,880,84
1740,1168,-1334,140,-140,1338,1173,882,109
1745,1172,-1337,140,-140,1334,1130,880,108
1750,1175,-1341,140,-140,1334,1129,857,106
1755,1178,-1344,140,-140,1335,1129,857,107
1760,1182,-1348,140,-140,1336,1128,858,27
1765,1185,-1351,140,-140,1332,1107,857,28
1770,1188,-1355,140,-140,1359,1106,858,27
1775,1192,-1360,140,-140,1359,1105,857,28
1780,1196,-1363,140,-140,1356,1083,803,28
1785,1199,-1367,140,-140,1382,1083,803,28
1790,1203,-1371,140,-140,1383,1085,803,28
1795,1206,-1375,140,-140,1379,1060,803,27
1800,1210,-1380,140,-140,1381,1062,836,27
1805,1214,-1384,140,-140,1384,1064,836,27
1810,1218,-1388,140,-140,1380,1013,833,27
1815,1221,-1393,140,-140,1380,1016,927,28
1820,1225,-1397,140,-140,1403,1014,924,28
1825,1229,-1402,140,-140,1401,993,925,28
1830,1233,-1406,140,-140,1402,994,1018,27
1835,1237,-1410,140,-140,1381,991,1018,28
1840,1240,-1415,140,-140,1382,994,1017,28
1845,1245,-1419,140,-140,1380,941,1065,28
1850,1248,-1424,140,-140,1402,940,1064,27
1855,1252,-1428,140,-140,1404,942,1063,28
1860,1256,-1433,140,-140,1402,896,1062,27
1865,1260,-1437,140,-140,1380,892,1131,28
1870,1264,-1442,140,-140,1382,893,1131,27
1875,1269,-1446,140,-140,1381,850,1131,27
1880,1273,-1450,140,-140,1382,848,1153,26
1885,1277,-1455,140,-140,1383,852,1157,28
1890,1281,-1459,140,-140,1388,804,1159,28
1895,1285,-1464,140,-140,1380,803,1202,28
1900,1289,-1469,140,-140,1361,804,1201,28
1905,1293,-1473,140,-140,1360,803,1200,27
1910,1297,-1478,140,-140,1361,780,1220,27
1915,1301,-1482,140,-140,1337,781,1226,28
