# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:11:08
# test: straight 1 400
# period_ms=5 samples=227 capacity=384 result=OK build="Sep 24 2026 19:07:50"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=227
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
310,696,757,407,392,28,29,998,612
315,714,775,402,397,26,28,993,611
320,734,793,397,402,27,27,994,610
325,752,812,401,398,26,28,997,609
330,770,831,404,395,27,27,994,611
335,789,849,401,398,26,28,994,608
340,807,868,401,398,27,27,1018,610
345,826,886,405,394,26,28,1018,587
350,845,904,425,374,30,26,1017,586
355,863,923,437,362,28,28,1018,586
360,882,941,417,382,30,27,1016,588
365,900,960,409,390,25,28,1016,585
370,918,979,396,403,27,26,1016,587
375,937,997,400,399,26,28,1019,586
380,956,1016,407,392,27,220,1017,589
385,974,1034,409,390,25,221,1039,584
390,993,1053,404,385,26,217,1040,587
395,1011,1072,393,382,46,29,1044,586
400,1030,1090,375,378,47,27,1040,587
405,1048,1108,371,366,46,30,1042,585
410,1066,1126,373,346,47,28,1040,565
415,1084,1144,369,332,29,29,1040,562
420,1102,1162,389,312,29,29,1041,562
425,1120,1180,401,300,28,28,1040,563
430,1138,1197,381,318,26,28,1039,563
435,1155,1215,361,307,26,31,1063,560
440,1172,1232,341,287,27,30,1065,563
445,1189,1248,321,280,30,35,1063,562
450,1205,1265,301,282,29,35,1065,563
455,1222,1281,291,272,29,35,1064,562
460,1238,1297,283,262,30,55,1064,564
465,1254,1313,280,251,29,55,1075,564
470,1269,1329,274,239,30,54,1089,540
475,1284,1344,272,229,37,28,1085,540
480,1299,1359,292,209,37,27,1087,540
485,1314,1373,304,197,36,27,1089,539
490,1328,1387,284,204,37,30,1084,539
495,1342,1401,264,202,37,34,1084,541
500,1355,1415,244,200,37,33,1088,539
505,1369,1428,227,190,35,34,1085,539
510,1381,1441,221,180,37,43,1080,540
515,1394,1453,212,179,37,42,1110,534
520,1406,1466,195,180,37,40,1108,538
525,1418,1477,194,171,34,55,1112,543
530,1429,1488,196,157,38,55,1105,541
535,1440,1500,187,156,37,54,1111,538
540,1450,1510,179,152,59,63,1112,543
545,1461,1520,173,148,57,68,1110,541
550,1470,1531,168,143,59,67,1105,541
555,1480,1540,168,135,68,54,1110,537
560,1490,1549,176,123,74,52,1110,540
565,1498,1558,172,127,71,55,1112,539
570,1507,1567,167,132,73,55,1106,518
575,1516,1576,171,128,27,68,1111,514
580,1524,1584,191,108,28,64,1134,517
585,1532,1592,203,96,25,68,1137,519
590,1540,1599,183,116,26,28,1129,520
595,1547,1607,172,127,26,28,1156,514
600,1554,1615,172,127,26,26,1157,519
605,1562,1622,169,130,24,28,1157,517
610,1569,1629,169,130,27,28,1171,518
615,1576,1636,173,126,27,27,1179,512
620,1584,1643,181,118,27,27,1182,518
625,1590,1650,177,122,25,28,1179,516
630,1598,1657,172,127,27,28,1175,517
635,1604,1664,170,129,27,28,1178,513
640,1610,1671,170,129,27,26,1179,519
645,1618,1677,174,125,24,28,1155,518
650,1624,1684,181,118,27,29,1150,517
655,1631,1690,177,122,27,28,1154,512
660,1638,1697,169,130,27,27,1179,515
665,1644,1704,172,127,25,28,1176,517
670,1650,1710,172,127,30,54,1173,518
675,1656,1716,176,123,29,55,1200,512
680,1663,1723,178,121,30,51,1202,518
685,1670,1729,174,125,34,102,1199,518
690,1676,1735,169,130,37,103,1197,517
695,1682,1742,173,126,36,102,1200,511
700,1688,1748,178,121,37,50,1200,518
705,1694,1754,174,125,34,55,1199,518
710,1701,1760,164,135,37,55,1175,494
715,1707,1767,168,131,37,54,1179,488
720,1714,1773,188,111,47,51,1182,493
725,1719,1779,200,99,43,55,1180,493
730,1726,1785,184,115,47,55,1175,495
735,1732,1791,180,119,46,67,1179,487
740,1737,1796,0,0,47,67,1155,494
745,1741,1801,0,0,47,67,1157,495
750,1744,1804,0,0,59,55,1156,493
755,1747,1807,0,0,60,55,1179,493
760,1750,1809,0,0,60,53,1179,494
765,1752,1812,0,0,37,44,1181,495
770,1754,1813,0,0,37,44,1179,493
775,1755,1816,0,0,39,44,1180,495
780,1756,1817,0,0,48,43,1182,496
785,1758,1818,0,0,47,67,1179,495
790,1759,1819,0,0,47,67,1179,494
795,1760,1820,0,0,47,68,1179,494
800,1760,1820,0,0,47,67,1177,493
805,1761,1820,0,0,49,67,1181,494
810,1761,1820,0,0,48,68,1179,495
815,1760,1820,0,0,48,68,1178,493
820,1760,1820,0,0,48,68,1180,494
825,1760,1820,0,0,47,68,1181,495
830,1760,1820,0,0,37,68,1178,493
835,1759,1820,0,0,36,68,1180,493
840,1759,1820,0,0,37,68,1182,496
845,1759,1820,0,0,60,56,1177,494
850,1759,1820,0,0,59,54,1179,494
855,1759,1820,0,0,59,57,1180,495
860,1759,1820,0,0,56,55,1176,493
865,1759,1820,0,0,47,67,1176,494
870,1759,1820,0,0,47,67,1181,494
875,1759,1820,0,0,47,68,1177,493
880,1759,1820,0,0,27,67,1176,493
885,1759,1820,0,0,28,67,1179,494
890,1759,1820,0,0,27,67,1177,495
895,1759,1820,0,0,27,44,1176,492
900,1759,1820,0,0,27,45,1179,493
905,1759,1820,0,0,27,45,1180,493
910,1759,1820,0,0,28,30,1178,492
915,1759,1820,0,0,27,28,1177,492
920,1759,1820,0,0,26,29,1178,494
925,1759,1820,0,0,28,29,1177,492
930,1759,1820,0,0,27,29,1176,492
935,1759,1820,0,0,28,29,1177,493
940,1759,1820,0,0,27,29,1178,493
945,1759,1820,0,0,47,29,1178,491
950,1759,1820,0,0,47,29,1179,493
955,1759,1820,0,0,46,30,1179,494
960,1759,1820,0,0,38,29,1181,492
965,1759,1820,0,0,37,29,1180,494
970,1759,1820,0,0,37,29,1182,497
975,1759,1820,0,0,38,67,1180,492
980,1759,1820,0,0,38,68,1179,493
985,1759,1820,0,0,38,70,1180,494
990,1759,1820,0,0,47,79,1177,493
995,1759,1820,0,0,47,82,1178,492
1000,1759,1820,0,0,48,82,1182,493
1005,1759,1820,0,0,38,81,1179,494
1010,1759,1820,0,0,36,55,1178,492
1015,1759,1820,0,0,38,54,1181,494
1020,1759,1820,0,0,36,54,1178,493
1025,1759,1820,0,0,48,82,1178,493
1030,1759,1820,0,0,48,82,1179,495
1035,1759,1820,0,0,48,81,1179,495
1040,1759,1820,0,0,37,68,1177,492
1045,1759,1820,0,0,39,67,1181,494
1050,1759,1820,0,0,38,67,1182,495
1055,1759,1820,0,0,48,56,1176,492
1060,1759,1820,0,0,47,55,1181,495
1065,1759,1820,0,0,47,55,1180,495
1070,1759,1820,0,0,48,54,1176,493
1075,1759,1820,0,0,47,56,1179,493
1080,1759,1820,0,0,47,53,1180,496
1085,1759,1820,0,0,47,54,1177,492
1090,1759,1820,0,0,47,29,1179,493
1095,1759,1820,0,0,47,31,1179,495
1100,1759,1820,0,0,48,31,1179,493
1105,1759,1820,0,0,37,55,1178,494
1110,1759,1820,0,0,36,55,1180,495
1115,1759,1820,0,0,38,56,1181,493
1120,1759,1820,0,0,37,82,1179,493
1125,1759,1820,0,0,37,83,1179,494
1130,1759,1820,0,0,37,83,1182,495
