# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:04:54
# test: straight 2 250
# period_ms=10 samples=210 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=250 fast=350 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=210
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
420,617,682,247,252,89,67,999,609
430,637,702,251,248,90,65,999,610
440,656,722,249,250,90,53,998,609
450,677,742,265,234,46,50,1000,609
460,697,762,245,254,47,42,992,608
470,716,782,254,245,48,27,1000,610
480,737,802,274,225,48,29,998,588
490,757,822,274,225,73,26,1000,586
500,776,842,247,252,73,28,1019,588
510,797,862,267,232,90,26,1023,587
520,817,882,251,248,90,27,1018,585
530,836,903,251,248,116,25,1024,588
540,857,922,251,248,115,53,1018,588
550,877,943,259,240,114,123,1028,587
560,898,963,287,212,48,124,1042,566
570,918,982,287,212,139,98,1045,563
580,938,1003,254,245,137,100,1042,563
590,957,1023,270,229,139,77,1043,564
600,978,1043,252,247,137,79,1039,563
610,997,1063,267,232,113,77,1045,563
620,1018,1082,252,247,114,80,1038,562
630,1038,1103,264,235,114,98,1046,562
640,1058,1123,258,241,115,101,1042,563
650,1077,1143,267,232,114,63,1067,563
660,1098,1162,247,252,113,66,1065,562
670,1117,1183,265,234,114,98,1067,540
680,1138,1203,305,194,112,80,1062,538
690,1158,1222,297,202,113,77,1070,539
700,1178,1242,260,239,115,101,1063,540
710,1198,1262,273,226,122,77,1070,540
720,1217,1283,257,242,138,78,1061,539
730,1237,1303,268,231,164,100,1095,540
740,1258,1322,262,237,163,100,1088,539
750,1277,1343,273,226,59,97,1092,540
760,1298,1362,262,237,60,54,1109,538
770,1317,1383,272,227,91,53,1117,539
780,1337,1403,259,240,114,66,1106,516
790,1357,1423,279,220,115,55,1117,515
800,1378,1442,279,220,115,54,1109,517
810,1397,1463,279,220,121,64,1112,516
820,1418,1482,274,225,138,66,1134,515
830,1437,1502,279,220,164,64,1136,517
840,1457,1522,265,234,163,125,1133,517
850,1477,1542,278,221,163,120,1137,514
860,1497,1562,266,233,164,148,1132,517
870,1517,1582,279,220,162,144,1136,514
880,1537,1603,299,200,166,148,1131,492
890,1558,1622,299,200,164,150,1162,495
900,1578,1642,269,230,162,149,1159,491
910,1597,1663,289,210,193,150,1163,494
920,1618,1683,274,225,190,173,1159,491
930,1637,1703,276,223,215,172,1174,490
940,1658,1723,285,214,166,173,1183,493
950,1678,1743,278,221,164,172,1181,491
960,1698,1763,271,228,195,171,1182,492
970,1718,1783,287,212,193,196,1203,495
980,1738,1803,267,232,216,194,1203,490
990,1758,1823,278,221,195,198,1202,492
1000,1778,1843,285,214,195,148,1205,492
1010,1798,1863,305,194,217,149,1205,467
1020,1819,1883,305,194,216,249,1203,493
1030,1839,1903,268,231,216,248,1228,493
1040,1858,1923,268,231,216,222,1225,469
1050,1879,1943,287,212,215,248,1227,441
1060,1899,1963,307,192,215,249,1227,439
1070,1919,1983,307,192,218,197,1227,108
1080,1939,2003,307,192,214,196,1249,108
1090,1959,2023,292,207,220,195,1252,65
1100,1979,2043,289,210,239,221,1248,67
1110,1999,2063,284,215,239,219,1271,65
1120,2019,2083,304,195,265,218,1269,27
1130,2040,2103,301,198,263,272,1270,30
1140,2059,2123,291,208,264,272,1293,28
1150,2079,2143,311,188,263,296,1292,28
1160,2099,2163,300,199,264,295,1315,27
1170,2119,2183,314,185,287,295,1316,27
1180,2139,2203,297,202,264,296,1313,27
1190,2159,2223,292,207,271,297,1316,27
1200,2179,2243,297,202,288,296,1314,27
1210,2199,2263,317,182,284,321,1339,41
1220,2220,2283,297,202,287,318,1362,41
1230,2240,2303,314,185,287,343,1363,26
1240,2260,2323,302,197,284,341,1363,27
1250,2282,2341,298,201,311,342,1360,27
1260,2303,2359,293,206,311,367,1363,27
1270,2324,2378,298,201,312,365,1363,27
1280,2347,2395,299,200,338,366,1362,26
1290,2368,2413,297,202,334,365,1363,42
1300,2391,2431,294,205,334,366,1362,42
1310,2413,2449,299,200,360,390,1360,27
1320,2436,2467,296,203,360,391,1363,28
1330,2458,2485,296,203,361,390,1360,33
1340,2480,2503,276,223,359,413,1337,27
1350,2503,2520,292,207,360,413,1339,27
1360,2525,2539,297,202,382,415,1336,28
1370,2548,2556,277,222,383,413,1315,27
1380,2570,2574,291,208,381,437,1314,27
1390,2592,2592,271,228,406,437,1292,27
1400,2614,2611,288,211,403,435,1292,27
1410,2636,2629,298,201,430,437,1293,28
1420,2659,2647,278,221,432,460,1272,27
1430,2680,2665,281,218,454,461,1250,28
1440,2702,2683,271,228,455,485,1251,28
1450,2724,2702,248,251,453,485,1225,30
1460,2745,2721,268,231,474,510,1229,33
1470,2765,2740,277,222,502,510,1226,24
1480,2786,2760,294,205,500,508,1204,36
1490,2808,2779,274,225,503,531,1203,39
1500,2829,2797,274,225,499,555,1203,27
1510,2850,2817,275,224,553,556,1207,27
1520,2871,2836,295,204,552,556,1203,28
1530,2892,2855,278,221,551,552,1182,26
1540,2914,2874,261,238,554,579,1183,29
1550,2934,2894,278,221,578,602,1180,24
1560,2953,2915,284,213,575,603,1160,31
1570,2974,2935,259,228,604,620,1160,31
1580,2994,2955,259,228,599,618,1160,28
1590,3014,2975,247,201,627,643,1161,26
1600,3033,2994,251,176,649,643,1161,42
1610,3052,3012,227,180,649,641,1138,25
1620,3069,3031,194,195,671,664,1137,29
1630,3087,3048,198,170,710,689,1138,27
1640,3104,3064,214,141,718,686,1137,29
1650,3120,3080,191,148,746,712,1137,29
1660,3135,3096,187,128,742,710,1138,29
1670,3150,3111,173,128,767,734,1138,28
1680,3164,3125,188,111,791,758,1136,33
1690,3178,3139,169,130,791,758,1116,27
1700,3191,3152,149,150,814,782,1114,30
1710,3203,3165,153,146,815,803,1113,31
1720,3216,3177,175,124,838,805,1116,34
1730,3228,3188,166,133,885,828,1111,33
1740,3240,3201,186,113,886,826,1116,33
1750,3252,3212,169,130,912,850,1115,31
1760,3264,3224,182,117,935,873,1114,43
1770,3275,3236,166,133,938,871,1114,26
1780,3286,3247,182,117,959,896,1113,28
1790,3298,3259,165,134,962,908,1114,31
1800,3308,3269,0,0,984,919,1114,35
1810,3314,3275,0,0,1011,923,1116,34
1820,3318,3279,0,0,1008,921,1115,34
1830,3321,3283,0,0,1033,943,1114,33
1840,3324,3285,0,0,1055,967,1091,34
1850,3326,3287,0,0,1054,969,1093,34
1860,3326,3287,0,0,1080,965,1091,34
1870,3326,3287,0,0,1079,968,1090,33
1880,3325,3286,0,0,1076,967,1091,34
1890,3324,3286,0,0,1078,966,1091,35
1900,3324,3286,0,0,1077,967,1092,43
1910,3324,3285,0,0,1055,967,1090,43
1920,3324,3285,0,0,1054,966,1089,52
1930,3324,3285,0,0,1053,965,1092,28
1940,3324,3285,0,0,1055,966,1090,28
1950,3324,3285,0,0,1054,968,1091,43
1960,3324,3285,0,0,1055,969,1094,33
1970,3324,3285,0,0,1054,967,1091,33
1980,3324,3285,0,0,1058,968,1096,34
1990,3324,3285,0,0,1057,968,1091,33
2000,3324,3285,0,0,1054,966,1093,34
2010,3324,3285,0,0,1055,966,1114,34
2020,3324,3285,0,0,1054,966,1112,33
2030,3324,3285,0,0,1053,966,1092,33
2040,3324,3285,0,0,1054,965,1092,33
2050,3324,3285,0,0,1054,967,1090,33
2060,3324,3285,0,0,1054,965,1091,52
2070,3324,3285,0,0,1055,968,1090,52
2080,3324,3285,0,0,1066,966,1090,33
2090,3324,3285,0,0,1077,968,1092,28
