# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:30:45
# test: turn 4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=392 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
450,307,-348,140,-140,627,918,93,564
455,311,-352,140,-140,625,942,95,588
460,315,-357,140,-140,673,942,119,589
465,320,-362,140,-140,674,941,119,586
470,324,-367,140,-140,672,942,118,612
475,328,-372,140,-140,674,942,117,612
480,332,-377,140,-140,697,942,119,612
485,337,-382,140,-140,696,943,118,681
490,341,-387,140,-140,695,942,118,681
495,345,-392,140,-140,746,940,119,682
500,350,-396,140,-140,744,943,119,752
505,354,-401,140,-140,744,944,118,754
510,358,-406,140,-140,768,945,117,752
515,362,-411,140,-140,768,944,119,799
520,366,-416,140,-140,767,944,118,798
525,370,-420,0,0,816,944,118,800
530,374,-424,20,-20,816,941,119,798
535,376,-427,40,-40,812,919,118,875
540,378,-430,60,-60,831,920,119,876
545,380,-432,80,-80,840,922,118,873
550,382,-435,100,-100,835,896,118,920
555,385,-438,120,-120,840,900,161,922
560,387,-441,140,-140,864,897,162,922
565,390,-444,140,-140,861,896,161,942
570,394,-448,140,-140,862,897,162,946
575,398,-453,140,-140,864,897,231,943
580,402,-457,140,-140,860,894,230,991
585,405,-461,140,-140,861,898,230,991
590,408,-465,140,-140,886,895,301,991
595,410,-468,140,-140,886,894,300,1011
600,414,-472,140,-140,884,896,299,1010
605,418,-476,140,-140,914,894,395,1012
610,421,-480,140,-140,910,895,396,1009
615,425,-484,140,-140,911,875,391,1084
620,428,-489,140,-140,910,874,443,1080
625,432,-493,140,-140,912,869,442,1079
630,436,-497,140,-140,911,874,445,1106
635,439,-501,140,-140,910,873,461,1105
640,443,-506,140,-140,911,874,481,1104
645,447,-510,140,-140,914,828,479,1178
650,451,-515,140,-140,912,829,482,1175
655,454,-519,140,-140,940,825,526,1176
660,458,-524,140,-140,939,827,528,1194
665,462,-528,140,-140,941,804,527,1195
670,466,-532,140,-140,941,805,598,1191
675,470,-537,140,-140,939,803,596,1241
680,474,-542,140,-140,939,760,597,1240
685,478,-546,140,-140,941,758,643,1238
690,482,-551,140,-140,940,759,646,1237
695,486,-556,140,-140,938,735,641,1305
700,490,-560,140,-140,939,734,666,1304
705,494,-565,140,-140,939,733,664,1304
710,498,-569,140,-140,937,734,666,1326
715,503,-574,140,-140,937,735,665,1329
720,507,-579,140,-140,939,736,712,1327
725,511,-583,140,-140,938,756,710,1372
730,515,-588,140,-140,936,757,712,1373
735,519,-592,140,-140,939,758,734,1371
740,523,-597,140,-140,937,759,733,1393
745,528,-601,140,-140,938,895,734,1394
750,532,-606,140,-140,910,895,783,1394
755,536,-611,140,-140,909,892,779,1439
760,540,-616,140,-140,908,1039,778,1439
765,544,-620,140,-140,912,1038,805,1439
770,549,-624,140,-140,910,1037,806,1441
775,553,-629,140,-140,908,1151,803,1461
