# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:17:43
# test: turn -4
# period_ms=10 samples=279 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=383 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=279
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1340,-766,886,-140,140,58,27,1001,606
1350,-772,892,-140,140,56,28,1048,587
1360,-778,899,-140,140,58,45,1048,561
1370,-784,907,-140,140,236,55,1071,562
1380,-791,915,-140,140,239,56,1095,538
1390,-798,923,-140,140,307,55,1092,495
1400,-805,931,-140,140,312,104,1119,490
1410,-813,939,-140,140,307,104,1139,470
1420,-820,948,-140,140,432,151,1142,467
1430,-828,957,-140,140,428,148,1161,67
1440,-836,966,-140,140,552,67,1161,52
1450,-844,974,-140,140,647,82,1185,54
1460,-851,984,-140,140,648,81,1205,27
1470,-859,993,-140,140,740,274,1204,28
1480,-867,1002,-140,140,840,377,1229,26
1490,-875,1011,-140,140,834,391,1227,28
1500,-882,1021,-140,140,941,439,1226,26
1510,-890,1030,-140,140,937,438,1252,28
1520,-898,1039,-140,140,1011,487,1250,26
1530,-906,1049,-140,140,1079,532,1248,28
1540,-914,1058,-140,140,1078,533,1253,28
1550,-921,1068,-140,140,1149,581,1250,29
1560,-929,1078,-140,140,1220,580,1231,29
1570,-937,1087,-140,140,1219,643,1228,43
1580,-945,1097,-140,140,1265,692,1227,43
1590,-953,1107,-140,140,1265,689,1208,55
1600,-961,1117,-140,140,1289,757,1208,55
1610,-969,1126,-140,140,1342,806,1189,54
1620,-977,1136,-140,140,1341,806,1165,29
1630,-985,1146,-140,140,1366,831,1164,34
1640,-993,1155,-140,140,1362,828,1117,35
1650,-1001,1166,-140,140,1362,876,1117,28
1660,-1009,1175,-140,140,1362,922,1069,27
1670,-1017,1185,-140,140,1361,923,1026,30
1680,-1025,1194,-140,140,1360,968,1023,28
1690,-1033,1204,-140,140,1385,996,956,28
1700,-1040,1214,-140,140,1383,997,865,29
1710,-1048,1223,-140,140,1361,1042,862,27
1720,-1056,1233,-140,140,1361,1039,764,29
1730,-1064,1242,-140,140,1359,1063,761,28
1740,-1072,1252,-140,140,1338,1108,782,27
1750,-1080,1262,-140,140,1333,1108,786,34
1760,-1088,1272,-140,140,1313,1154,784,135
1770,-1094,1281,0,0,1289,1154,843,134
1780,-1099,1286,0,0,1286,1177,887,228
1790,-1101,1290,0,0,1241,1224,887,347
1800,-1104,1293,0,0,1241,1223,912,345
1810,-1105,1295,0,0,1218,1225,913,394
1820,-1106,1296,0,0,1218,1224,934,393
1830,-1106,1298,0,0,1217,1222,932,416
1840,-1106,1298,0,0,1219,1225,934,419
1850,-1106,1298,-4,4,1217,1222,934,415
1860,-1106,1298,-44,44,1216,1220,933,415
1870,-1106,1298,-84,84,1217,1224,933,442
1880,-1106,1298,-124,124,1215,1225,933,440
1890,-1107,1299,-140,140,1217,1222,936,392
1900,-1108,1302,-140,140,1218,1227,933,393
1910,-1112,1306,-140,140,1219,1225,938,417
1920,-1115,1310,-140,140,1219,1224,933,443
1930,-1119,1315,-140,140,1195,1222,936,440
1940,-1124,1321,-140,140,1197,1252,943,473
1950,-1128,1328,-140,140,1171,1268,955,543
1960,-1134,1335,-140,140,1172,1272,979,542
1970,-1140,1342,-140,140,1148,1269,979,613
1980,-1146,1350,-140,140,1125,1287,1000,613
1990,-1152,1359,-140,140,1124,1290,1026,681
2000,-1159,1367,-140,140,1080,1293,1027,753
2010,-1166,1376,-140,140,1031,1290,1026,751
2020,-1173,1385,-140,140,1030,1314,1024,829
2030,-1180,1394,-140,140,1010,1314,1051,902
2040,-1187,1402,-140,140,1008,1312,1070,899
2050,-1195,1411,-140,140,962,1315,1072,969
2060,-1202,1420,-140,140,889,1316,1096,969
2070,-1209,1429,-140,140,885,1330,1095,1013
2080,-1217,1438,-140,140,838,1315,1090,1084
2090,-1224,1447,-140,140,795,1313,1120,1083
2100,-1232,1457,-140,140,793,1315,1115,1130
2110,-1240,1466,-140,140,794,1264,1118,1152
2120,-1248,1475,-140,140,793,1269,1138,1153
2130,-1256,1485,-140,140,818,1265,1139,1177
2140,-1264,1494,-140,140,912,1268,1135,1176
2150,-1272,1503,-140,140,914,1243,1142,1219
2160,-1280,1512,-140,140,987,1201,1135,1218
2170,-1288,1522,-140,140,1055,1193,1118,1217
2180,-1296,1530,-140,140,1057,1156,1113,1243
2190,-1304,1540,-140,140,1102,1080,1115,1239
2200,-1312,1550,-140,140,1103,1087,1113,1240
2210,-1320,1559,-140,140,1151,1015,1118,1242
2220,-1328,1568,-140,140,1173,1017,1092,1239
2230,-1336,1578,-140,140,1174,919,1075,1240
2240,-1344,1587,-140,140,1218,806,1069,1196
2250,-1352,1597,-140,140,1218,801,1028,1194
2260,-1361,1606,-140,140,1217,785,1021,1195
2270,-1369,1616,-140,140,1244,802,1008,1177
2280,-1376,1626,-140,140,1240,803,955,1176
2290,-1385,1635,-140,140,1265,847,957,1154
2300,-1393,1645,-140,140,1241,848,885,1153
2310,-1401,1654,-140,140,1239,892,785,1128
2320,-1409,1664,-140,140,1264,942,783,1085
2330,-1417,1674,-140,140,1261,941,693,1082
2340,-1425,1683,-140,140,1238,968,689,1061
2350,-1433,1693,-140,140,1242,963,715,992
2360,-1441,1703,-140,140,1237,1015,715,990
2370,-1449,1713,-140,140,1214,1058,713,968
2380,-1456,1722,0,0,1196,1064,742,965
2390,-1461,1727,0,0,1196,1109,763,921
2400,-1463,1731,0,0,1172,1130,785,876
2410,-1464,1734,0,0,1171,1131,809,874
2420,-1466,1738,0,0,1148,1155,808,829
2430,-1467,1738,0,0,1149,1155,812,830
2440,-1466,1738,0,0,1147,1153,812,828
2450,-1466,1737,0,0,1127,1156,809,802
2460,-1466,1737,0,0,1124,1151,810,801
2470,-1467,1737,0,0,1124,1153,810,799
2480,-1467,1737,0,0,1128,1157,811,831
2490,-1468,1737,0,0,1125,1155,844,828
2500,-1468,1737,0,0,1129,1159,845,832
2510,-1468,1737,0,0,1126,1156,844,831
2520,-1468,1737,0,0,1127,1158,845,831
2530,-1468,1737,0,0,1125,1155,844,833
2540,-1468,1737,0,0,1126,1154,845,830
2550,-1468,1737,0,0,1124,1156,843,831
2560,-1468,1737,0,0,1150,1155,842,830
2570,-1468,1736,0,0,1148,1155,844,830
2580,-1468,1736,0,0,1124,1132,840,801
2590,-1468,1736,0,0,1148,1130,841,831
2600,-1468,1736,0,0,1147,1154,843,829
2610,-1468,1736,0,0,1147,1153,837,800
2620,-1468,1736,0,0,1149,1155,843,831
2630,-1468,1736,0,0,1148,1157,841,830
2640,-1468,1736,0,0,1150,1156,844,831
2650,-1468,1736,0,0,1148,1156,843,831
2660,-1468,1736,0,0,1145,1154,843,830
2670,-1468,1736,0,0,1150,1159,845,834
2680,-1468,1736,0,0,1147,1156,845,831
2690,-1468,1736,0,0,1150,1158,844,832
2700,-1468,1736,0,0,1149,1154,843,831
2710,-1468,1736,0,0,1147,1157,844,833
2720,-1468,1736,0,0,1148,1156,844,833
2730,-1468,1736,0,0,1147,1154,843,830
2740,-1468,1736,0,0,1150,1158,844,833
2750,-1468,1736,0,0,1147,1153,844,829
2760,-1468,1736,0,0,1150,1157,844,832
2770,-1468,1736,0,0,1128,1156,843,833
2780,-1468,1736,0,0,1125,1155,843,832
